time_point_1,time_point_2,time_point_3,time_point_4,time_point_5,time_point_6,time_point_7,time_point_8,time_point_9,time_point_10,time_point_11,mu,sigma,theta,dt,T
0.5861979032110071,0.5652942645310219,0.5347659719655655,0.5372103930645927,0.5073116572360287,0.4900987426495786,0.48083034158925947,0.49621584960033854,0.4919839449966254,0.4793777990859808,0.5344620982140437,0.5,0.1,1.0,0.1,1.0
0.32008777475414113,0.33997846656668923,0.3903691413138385,0.432125002678282,0.41561648946371965,0.44472508084344337,0.4465325775947413,0.4410663371217874,0.4504576664252922,0.4126101412355815,0.4459164801157233,0.5,0.1,1.0,0.1,1.0
0.5023135549544205,0.48416147879126736,0.47822327331736836,0.46210632406190066,0.4579692388554589,0.45916823179905275,0.44332143399252066,0.43593336137525535,0.42048924503684326,0.44157485561545406,0.4234593561584315,0.5,0.1,1.0,0.1,1.0
0.4459002877871975,0.5097768855783485,0.5177113826827762,0.48848002561548154,0.5303876676569197,0.5227613033670684,0.5026928432200256,0.5260129384892117,0.5346290475992085,0.5632987789484432,0.5549455827576011,0.5,0.1,1.0,0.1,1.0
0.46982296929488665,0.4936706950878868,0.4909290951519145,0.5155152642148174,0.4995312817796996,0.46844368257925906,0.48987722232283554,0.5463014627704605,0.539722747960469,0.525441766201091,0.5061856392467325,0.5,0.1,1.0,0.1,1.0
0.4915088674192078,0.4550127015062611,0.4815923103068634,0.4683796902270803,0.46676003180436776,0.4321758450907768,0.46036232552412804,0.522856975600359,0.5359899652574173,0.5093766791322046,0.5089051442368693,0.5,0.1,1.0,0.1,1.0
0.5540815325546316,0.563357556133312,0.564395159389434,0.5466545386084691,0.5866089940515908,0.6122949809121244,0.5929340254868934,0.552559610423267,0.5868395794401142,0.5942427939797487,0.5681705001429463,0.5,0.1,1.0,0.1,1.0
0.4352747040587816,0.4858785550359812,0.5300566500315742,0.5583583473751041,0.5481983075846318,0.5414033041526268,0.5510867031057081,0.5485328796798065,0.5078057362765136,0.49300085807060345,0.4454237685324914,0.5,0.1,1.0,0.1,1.0
0.4219685408893316,0.5251153414465175,0.4937764194169247,0.49855992110277964,0.47798928360558884,0.40623803216209164,0.44110834030460466,0.4384977070040927,0.45053696810336147,0.49116598433733377,0.44611416358563794,0.5,0.1,1.0,0.1,1.0
0.4329697635908627,0.43414222381383677,0.4634565500810021,0.4918102233747604,0.49654154144732215,0.48753495868114866,0.47336483850921046,0.49550827477355786,0.49248567258819065,0.49557990881411845,0.4663172619856016,0.5,0.1,1.0,0.1,1.0
