time_point_1,time_point_2,time_point_3,time_point_4,time_point_5,time_point_6,time_point_7,time_point_8,time_point_9,time_point_10,time_point_11,mu,sigma,theta,dt,T
0.6534699235537744,0.6302305555946894,0.7675245029477205,0.9421767270144287,1.185528453582028,1.0192193624855046,0.9831897693925824,0.7538931805682337,0.6168091315360702,0.6133364573987881,0.3487888271329048,0.5,0.5,1.0,0.1,1.0
-0.09226850794681238,-0.1227318084843855,-0.016434218617057683,-0.04486065273263703,-0.07320323174359138,-0.050446267357699255,-0.10480479838832554,-0.03125985327145765,-0.2877990900212615,-0.5120925716852394,-0.29430385737741543,0.5,0.5,1.0,0.1,1.0
0.8293979626262448,0.9710318045913884,1.0669014697844315,1.2068281631692654,1.1785624929570966,1.477702596450006,1.47810149490941,1.2768300172812261,1.2347461112257714,0.9978365473124982,0.9100440063811265,0.5,0.5,1.0,0.1,1.0
0.7210986522715818,0.825364139087855,0.7605779843437052,0.7471653899886334,0.9885612951706451,1.175128627104302,1.0744333527996528,1.230548379173561,1.2534984855939622,1.1951208553404458,1.076679325769947,0.5,0.5,1.0,0.1,1.0
0.040826725931370565,0.017438403445108067,0.1870001388312519,0.129221438633705,0.2053840980423176,0.2886782067279385,0.33652222372449625,0.5388987191922686,0.16776830714298036,0.14422681080429373,0.16370410172471572,0.5,0.5,1.0,0.1,1.0
0.8621856715470615,0.5312923684023649,0.4135634357403061,0.18362749684538265,0.11512421564872141,-0.013882504909708687,-0.14867972764445658,-0.17448308952926245,-0.13259139963547004,0.0014458518684426491,0.034561535656370476,0.5,0.5,1.0,0.1,1.0
0.783483208098799,0.8310745287366407,0.9345416309792116,0.8877291749466332,0.6291631686739788,0.5754908862096536,0.8295992544392778,0.812958026504173,0.7542411140050528,0.9183859632274812,0.8025553674283363,0.5,0.5,1.0,0.1,1.0
0.22343393115775342,0.14216269210124022,0.212537896146814,0.22924608525774579,0.09549637905321512,0.3505836935233686,0.45905995507145636,0.495242552054585,0.7688560178227195,0.9440945876562465,0.7724265012357201,0.5,0.5,1.0,0.1,1.0
0.9214495555871458,0.8001502880175435,0.7456995996507716,0.7710552222320575,0.6505233744763306,0.6909612007626326,0.5265730234454616,0.40893411130360896,0.1521627775057856,0.21428891443462433,0.1929818988899168,0.5,0.5,1.0,0.1,1.0
1.019031759792597,1.1055236451328223,0.9110339787287857,0.9617156004767693,0.8697682342619059,0.6773821414096244,0.9813343675803745,0.989170136349197,1.0948299738781089,1.1677010347723455,1.0904817026240303,0.5,0.5,1.0,0.1,1.0
0.3343692572236211,0.3341245938976503,0.4370367726491203,0.5869834555529072,0.42249413430021954,0.4198960626387695,0.6312803696016729,0.7875422711188104,0.8751237999086293,0.8417054182452713,1.1324848360823487,0.5,0.5,1.0,0.1,1.0
0.5381059784110194,0.5559919144871331,0.5681970040560602,0.5094217207811824,0.22992559852019412,0.5090083837715489,0.33389684486729504,0.2627477857764137,0.37870370116669794,0.454490674843389,0.3189898963256884,0.5,0.5,1.0,0.1,1.0
0.3877688919476363,0.45409120869653985,0.3638926249381461,0.570034750933562,0.8438807427351045,1.0842772132527139,1.156492275143578,1.081411378357353,0.7866431593992835,1.000547814992442,1.0604714624913936,0.5,0.5,1.0,0.1,1.0
0.5371522692765397,0.6213425884058047,0.6754008580845785,0.9020449023528323,0.9963808158763154,0.9795980289652148,0.9979532579268737,0.7687565249193009,0.8627132571891716,0.59983326942821,0.5909331346531492,0.5,0.5,1.0,0.1,1.0
0.4386892878184887,0.23896099205258078,0.4198438015360398,0.4226889416820414,0.4617998333064708,0.46792248026818983,0.2859432366136818,0.23823871945948993,0.4219732080854459,0.5203580266770994,0.7813745209382105,0.5,0.5,1.0,0.1,1.0
0.5596102700211678,0.5414047518105426,0.43823088812142086,0.46930710776671364,0.48131913931891324,0.6293609103868127,0.5920909380744628,0.5430194799944498,0.6221816253767447,0.8294789898565237,0.7335377263118033,0.5,0.5,1.0,0.1,1.0
0.7140389888206761,0.9126881850025146,0.7303452059265648,0.5795697785830696,0.769268418573528,0.7056693477953784,0.7655379495496752,0.8777259174925672,0.7048906993569851,0.7123134415164254,1.0247830170654548,0.5,0.5,1.0,0.1,1.0
0.9050228065152753,0.9772880847815927,1.0692222608396136,1.0424514226631538,0.7754778363475557,0.6693411211218442,0.8451841878750996,0.8458841540642361,0.6953718598990848,0.5024282875778805,0.6654001101658983,0.5,0.5,1.0,0.1,1.0
0.7060722277192347,0.5046362408753217,0.6315295374066988,0.5995027959547192,0.6771039416951329,0.4811603086439245,0.3502684923043325,0.32599968687396763,0.25971216567733724,0.2612576438548765,0.2650924721641754,0.5,0.5,1.0,0.1,1.0
0.42993403465353053,0.4363571771701057,0.6279855951997182,0.786164939375331,0.33121746757016035,0.22185598883992969,0.3789944415087394,0.6218672289929825,0.4695890346272872,0.5192179502731114,0.6042742651978047,0.5,0.5,1.0,0.1,1.0
-0.16121729133699345,0.1637143133931189,0.27454579324486544,0.579567819479224,0.5938287404034704,0.564826373184331,0.8909243792986432,0.9769365436064743,0.944647321847135,0.8757577443405172,0.6451430841917466,0.5,0.5,1.0,0.1,1.0
-0.07144235194077704,-0.2205071635814217,-0.2866272081510365,-0.3588538269257491,-0.4108061284219128,-0.2100845295499721,-0.22029032418409888,-0.05741280485960554,0.2993598819940045,0.3406183315999439,0.5024161798547944,0.5,0.5,1.0,0.1,1.0
0.5503341866125389,0.5135219288968301,0.4879867465725292,0.3806321160872426,0.44292365529826894,0.21911863239607,0.5238906909541213,0.5759527708788581,0.5980232183401665,0.726779391777393,0.6737015484059874,0.5,0.5,1.0,0.1,1.0
0.24508145834058614,0.2835950968660839,0.09147506224057486,0.1838167738046018,0.40338000854843925,0.4283522984596149,0.562018352009685,0.5197829219780118,0.3151278024995402,0.5589378112121295,0.39186563954210984,0.5,0.5,1.0,0.1,1.0
0.2685619164078004,0.21587796020714445,0.23655328442618329,0.04456279429201529,0.28115524186203505,0.3290051972565607,0.44442105255349934,0.44752025307863835,0.33626431544133384,0.17211343928395934,0.31505886010667267,0.5,0.5,1.0,0.1,1.0
0.31441468750511875,0.4799747294477693,0.3769791530777771,0.3857295047493211,0.45249097451765846,0.47029265157855965,0.36107236281151533,0.3145726588363326,0.2820789226608965,0.24403527496435337,0.36739523963120635,0.5,0.5,1.0,0.1,1.0
0.5767171742598394,0.3870295133094689,0.38798583897833194,0.43092614830409615,0.3787711225316138,0.6453434442999006,0.8382322012770684,0.4637980951779725,0.5144738765801682,0.5536150557733478,0.5142900154613963,0.5,0.5,1.0,0.1,1.0
1.0705198467878838,0.9000054458324656,0.8732681335816944,0.9458795501751671,1.052839899632779,0.8073282668579613,0.975435434717992,1.106908513404966,1.088403263688473,0.9833749233960399,1.1663488264168898,0.5,0.5,1.0,0.1,1.0
0.5719341952024845,0.5192561135208751,0.5067923041767356,0.5591280451793603,0.4611368693886053,0.41276889673151446,0.5653534245960316,0.5232517503684064,0.1870045445500959,0.31499722426816057,0.1278739986022137,0.5,0.5,1.0,0.1,1.0
0.3407069251844293,0.5262507316032734,0.6079831468080599,0.7342203104509161,0.9939849299227128,0.8721865635532519,0.8376345270656843,0.7505122342368713,0.7806407327539879,0.48028465798873055,0.3435357319353154,0.5,0.5,1.0,0.1,1.0
1.0685008825026605,1.0929728658975129,1.1149486912942215,1.1088302105602401,0.922351898890921,0.9622684365113596,0.843189245536459,0.5929268154538725,0.5299701777732001,0.6740845269342696,0.5381253725723917,0.5,0.5,1.0,0.1,1.0
0.29703915120389346,0.2908464096818603,0.4399952942300554,0.2811320418421107,0.10140264402207583,-0.022872935518806065,0.3065817428194041,0.11801165745120956,0.3260956613836209,0.6575928604238218,0.5738459432806131,0.5,0.5,1.0,0.1,1.0
0.1013919633742278,0.1394694469163831,0.10818392555206814,0.44492410713577357,0.7048365838508264,0.6274229118253344,0.7069442970929098,0.5984302979499518,0.7845066375087124,0.7820368924060932,0.7834506094286845,0.5,0.5,1.0,0.1,1.0
